'OpenML_Dataset_ID','Dataset_Name','Attribute_Name','Attribute_Type'
54,'vehicle','MAX.LENGTH_RECTANGULARITY','Numeric'
54,'vehicle','SCALED_VARIANCE_MAJOR','Numeric'
54,'vehicle','SCALED_VARIANCE_MINOR','Numeric'
54,'vehicle','SCALED_RADIUS_OF_GYRATION','Numeric'
54,'vehicle','SKEWNESS_ABOUT_MAJOR','Numeric'
54,'vehicle','SKEWNESS_ABOUT_MINOR','Numeric'
54,'vehicle','KURTOSIS_ABOUT_MAJOR','Numeric'
54,'vehicle','KURTOSIS_ABOUT_MINOR','Numeric'
54,'vehicle','HOLLOWS_RATIO','Numeric'
54,'vehicle','Class','Nominal'
57,'hypothyroid','age','Numeric'
57,'hypothyroid','sex','Nominal'
57,'hypothyroid','on_thyroxine','Nominal'
57,'hypothyroid','query_on_thyroxine','Nominal'
57,'hypothyroid','on_antithyroid_medication','Nominal'
57,'hypothyroid','sick','Nominal'
57,'hypothyroid','pregnant','Nominal'
57,'hypothyroid','thyroid_surgery','Nominal'
57,'hypothyroid','I131_treatment','Nominal'
57,'hypothyroid','query_hypothyroid','Nominal'
57,'hypothyroid','query_hyperthyroid','Nominal'
57,'hypothyroid','lithium','Nominal'
57,'hypothyroid','goitre','Nominal'
57,'hypothyroid','tumor','Nominal'
57,'hypothyroid','hypopituitary','Nominal'
57,'hypothyroid','psych','Nominal'
57,'hypothyroid','TSH_measured','Nominal'
57,'hypothyroid','TSH','Numeric'
57,'hypothyroid','T3_measured','Nominal'
57,'hypothyroid','T3','Numeric'
57,'hypothyroid','TT4_measured','Nominal'
57,'hypothyroid','TT4','Numeric'
57,'hypothyroid','T4U_measured','Nominal'
57,'hypothyroid','T4U','Numeric'
57,'hypothyroid','FTI_measured','Nominal'
57,'hypothyroid','FTI','Numeric'
57,'hypothyroid','TBG_measured','Nominal'
57,'hypothyroid','TBG','Nominal'
57,'hypothyroid','referral_source','Nominal'
57,'hypothyroid','Class','Nominal'
61,'iris','sepallength','Numeric'
61,'iris','sepalwidth','Numeric'
61,'iris','petallength','Numeric'
61,'iris','petalwidth','Numeric'
61,'iris','class','Nominal'
137,'BNG(tic-tac-toe)','top-left-square','Nominal'
137,'BNG(tic-tac-toe)','top-middle-square','Nominal'
137,'BNG(tic-tac-toe)','top-right-square','Nominal'
137,'BNG(tic-tac-toe)','middle-left-square','Nominal'
137,'BNG(tic-tac-toe)','middle-middle-square','Nominal'
137,'BNG(tic-tac-toe)','middle-right-square','Nominal'
137,'BNG(tic-tac-toe)','bottom-left-square','Nominal'
137,'BNG(tic-tac-toe)','bottom-middle-square','Nominal'
137,'BNG(tic-tac-toe)','bottom-right-square','Nominal'
137,'BNG(tic-tac-toe)','Class','Nominal'
188,'eucalyptus','Abbrev','Nominal'
188,'eucalyptus','Rep','Nominal'
188,'eucalyptus','Locality','Nominal'
188,'eucalyptus','Map_Ref','Nominal'
188,'eucalyptus','Latitude','Nominal'
188,'eucalyptus','Altitude','Nominal'
188,'eucalyptus','Rainfall','Nominal'
188,'eucalyptus','Frosts','Nominal'
188,'eucalyptus','Year','Nominal'
188,'eucalyptus','Sp','Nominal'
188,'eucalyptus','PMCno','Numeric'
188,'eucalyptus','DBH','Numeric'
188,'eucalyptus','Ht','Numeric'
188,'eucalyptus','Surv','Numeric'
188,'eucalyptus','Vig','Numeric'
188,'eucalyptus','Ins_res','Numeric'
188,'eucalyptus','Stem_Fm','Numeric'
188,'eucalyptus','Crown_Fm','Numeric'
188,'eucalyptus','Brnch_Fm','Numeric'
188,'eucalyptus','Utility','Nominal'
191,'wisconsin','lymph_node_status','Numeric'
191,'wisconsin','radius_mean','Numeric'
191,'wisconsin','radius_se','Numeric'
191,'wisconsin','radius_worst','Numeric'
191,'wisconsin','texture_mean','Numeric'
191,'wisconsin','texture_se','Numeric'
191,'wisconsin','texture_worst','Numeric'
191,'wisconsin','perimeter_mean','Numeric'
191,'wisconsin','perimeter_se','Numeric'
191,'wisconsin','perimeter_worst','Numeric'
191,'wisconsin','area_mean','Numeric'
191,'wisconsin','area_se','Numeric'
191,'wisconsin','area_worst','Numeric'
191,'wisconsin','smoothness_mean','Numeric'
191,'wisconsin','smoothness_se','Numeric'
191,'wisconsin','smoothness_worst','Numeric'
191,'wisconsin','compactness_mean','Numeric'
191,'wisconsin','compactness_se','Numeric'
191,'wisconsin','compactness_worst','Numeric'
191,'wisconsin','concavity_mean','Numeric'
191,'wisconsin','concavity_se','Numeric'
191,'wisconsin','concavity_worst','Numeric'
191,'wisconsin','concave_points_mean','Numeric'
191,'wisconsin','concave_points_se','Numeric'
191,'wisconsin','concave_points_worst','Numeric'
191,'wisconsin','symmetry_mean','Numeric'
191,'wisconsin','symmetry_se','Numeric'
191,'wisconsin','symmetry_worst','Numeric'
191,'wisconsin','fractal_dimension_mean','Numeric'
191,'wisconsin','fractal_dimension_se','Numeric'
191,'wisconsin','fractal_dimension_worst','Numeric'
191,'wisconsin','tumor_size','Numeric'
191,'wisconsin','time','Numeric'
194,'cleveland','age','Numeric'
194,'cleveland','sex','Nominal'
194,'cleveland','cp','Nominal'
194,'cleveland','trestbps','Numeric'
194,'cleveland','chol','Numeric'
194,'cleveland','fbs','Nominal'
194,'cleveland','restecg','Nominal'
194,'cleveland','thalach','Numeric'
194,'cleveland','exang','Nominal'
194,'cleveland','oldpeak','Numeric'
194,'cleveland','slope','Nominal'
194,'cleveland','ca','Nominal'
194,'cleveland','thal','Nominal'
194,'cleveland','num','Nominal'
195,'auto_price','symboling','Nominal'
195,'auto_price','normalized-losses','Numeric'
195,'auto_price','wheel-base','Numeric'
195,'auto_price','length','Numeric'
195,'auto_price','width','Numeric'
195,'auto_price','height','Numeric'
195,'auto_price','curb-weight','Numeric'
195,'auto_price','engine-size','Numeric'
195,'auto_price','bore','Numeric'
195,'auto_price','stroke','Numeric'
195,'auto_price','compression-ratio','Numeric'
195,'auto_price','horsepower','Numeric'
195,'auto_price','peak-rpm','Numeric'
195,'auto_price','city-mpg','Numeric'
195,'auto_price','highway-mpg','Numeric'
195,'auto_price','price','Numeric'
199,'fruitfly','PARTNERS','Nominal'
199,'fruitfly','TYPE','Nominal'
199,'fruitfly','THORAX','Numeric'
199,'fruitfly','SLEEP','Nominal'
199,'fruitfly','class','Numeric'
200,'pbc','D','Nominal'
200,'pbc','Z1','Nominal'
200,'pbc','Z2','Numeric'
200,'pbc','Z3','Nominal'
200,'pbc','Z4','Nominal'
200,'pbc','Z5','Nominal'
200,'pbc','Z6','Nominal'
200,'pbc','Z7','Nominal'
200,'pbc','Z8','Numeric'
200,'pbc','Z9','Numeric'
200,'pbc','Z10','Numeric'
200,'pbc','Z11','Numeric'
200,'pbc','Z12','Numeric'
200,'pbc','Z13','Numeric'
200,'pbc','Z14','Numeric'
200,'pbc','Z15','Numeric'
200,'pbc','Z16','Numeric'
200,'pbc','Z17','Nominal'
200,'pbc','class','Numeric'
202,'autoHorse','symboling','Nominal'
202,'autoHorse','normalized-losses','Numeric'
202,'autoHorse','make','Nominal'
202,'autoHorse','fuel-type','Nominal'
202,'autoHorse','aspiration','Nominal'
202,'autoHorse','num-of-doors','Nominal'
202,'autoHorse','body-style','Nominal'
202,'autoHorse','drive-wheels','Nominal'
202,'autoHorse','engine-location','Nominal'
202,'autoHorse','wheel-base','Numeric'
202,'autoHorse','length','Numeric'
202,'autoHorse','width','Numeric'
202,'autoHorse','height','Numeric'
202,'autoHorse','curb-weight','Numeric'
202,'autoHorse','engine-type','Nominal'
202,'autoHorse','num-of-cylinders','Nominal'
202,'autoHorse','engine-size','Numeric'
202,'autoHorse','fuel-system','Nominal'
202,'autoHorse','bore','Numeric'
202,'autoHorse','stroke','Numeric'
202,'autoHorse','compression-ratio','Numeric'
202,'autoHorse','peak-rpm','Numeric'
202,'autoHorse','city-mpg','Numeric'
202,'autoHorse','highway-mpg','Numeric'
202,'autoHorse','price','Numeric'
202,'autoHorse','class','Numeric'
204,'cholesterol','age','Numeric'
204,'cholesterol','sex','Nominal'
204,'cholesterol','cp','Nominal'
204,'cholesterol','trestbps','Numeric'
204,'cholesterol','fbs','Nominal'
204,'cholesterol','restecg','Nominal'
204,'cholesterol','thalach','Numeric'
204,'cholesterol','exang','Nominal'
204,'cholesterol','oldpeak','Numeric'
204,'cholesterol','slope','Nominal'
204,'cholesterol','ca','Nominal'
204,'cholesterol','thal','Nominal'
204,'cholesterol','num','Nominal'
204,'cholesterol','chol','Numeric'
207,'autoPrice','symboling','Nominal'
207,'autoPrice','normalized-losses','Numeric'
207,'autoPrice','wheel-base','Numeric'
207,'autoPrice','length','Numeric'
207,'autoPrice','width','Numeric'
207,'autoPrice','height','Numeric'
207,'autoPrice','curb-weight','Numeric'
207,'autoPrice','engine-size','Numeric'
207,'autoPrice','bore','Numeric'
207,'autoPrice','stroke','Numeric'
207,'autoPrice','compression-ratio','Numeric'
207,'autoPrice','horsepower','Numeric'
207,'autoPrice','peak-rpm','Numeric'
207,'autoPrice','city-mpg','Numeric'
207,'autoPrice','highway-mpg','Numeric'
207,'autoPrice','class','Numeric'
213,'pharynx','Inst','Nominal'
213,'pharynx','sex','Nominal'
213,'pharynx','Treatment','Nominal'
213,'pharynx','Grade','Nominal'
213,'pharynx','Age','Numeric'
213,'pharynx','Condition','Nominal'
213,'pharynx','Site','Nominal'
213,'pharynx','T','Nominal'
213,'pharynx','N','Nominal'
213,'pharynx','Entry','Numeric'
213,'pharynx','Status','Nominal'
213,'pharynx','class','Numeric'
214,'baskball','assists_per_minute','Numeric'
214,'baskball','height','Nominal'
214,'baskball','time_played','Numeric'
214,'baskball','age','Nominal'
214,'baskball','points_per_minute','Numeric'
223,'stock','company1','Numeric'
223,'stock','company2','Numeric'
223,'stock','company3','Numeric'
223,'stock','company4','Numeric'
223,'stock','company5','Numeric'
223,'stock','company6','Numeric'
223,'stock','company7','Numeric'
223,'stock','company8','Numeric'
223,'stock','company9','Numeric'
223,'stock','company10','Numeric'
231,'hungarian','age','Numeric'
231,'hungarian','sex','Nominal'
231,'hungarian','cp','Nominal'
231,'hungarian','trestbps','Numeric'
231,'hungarian','chol','Numeric'
231,'hungarian','fbs','Nominal'
231,'hungarian','restecg','Nominal'
231,'hungarian','thalach','Numeric'
231,'hungarian','exang','Nominal'
231,'hungarian','oldpeak','Nominal'
231,'hungarian','slope','Nominal'
231,'hungarian','ca','Nominal'
231,'hungarian','thal','Nominal'
231,'hungarian','num','Nominal'
298,'coil2000','MOSTYPE','Numeric'
298,'coil2000','MAANTHUI','Nominal'
298,'coil2000','MGEMOMV','Nominal'
298,'coil2000','MGEMLEEF','Nominal'
298,'coil2000','MOSHOOFD','Nominal'
298,'coil2000','MGODRK','Nominal'
298,'coil2000','MGODPR','Nominal'
298,'coil2000','MGODOV','Nominal'
298,'coil2000','MGODGE','Nominal'
298,'coil2000','MRELGE','Nominal'
298,'coil2000','MRELSA','Nominal'
298,'coil2000','MRELOV','Nominal'
298,'coil2000','MFALLEEN','Nominal'
298,'coil2000','MFGEKIND','Nominal'
298,'coil2000','MFWEKIND','Nominal'
298,'coil2000','MOPLHOOG','Nominal'
298,'coil2000','MOPLMIDD','Nominal'
298,'coil2000','MOPLLAAG','Nominal'
298,'coil2000','MBERHOOG','Nominal'
298,'coil2000','MBERZELF','Nominal'
298,'coil2000','MBERBOER','Nominal'
298,'coil2000','MBERMIDD','Nominal'
298,'coil2000','MBERARBG','Nominal'
298,'coil2000','MBERARBO','Nominal'
298,'coil2000','MSKA','Nominal'
298,'coil2000','MSKB1','Nominal'
298,'coil2000','MSKB2','Nominal'
298,'coil2000','MSKC','Nominal'
298,'coil2000','MSKD','Nominal'
298,'coil2000','MHHUUR','Nominal'
298,'coil2000','MHKOOP','Nominal'
298,'coil2000','MAUT1','Nominal'
298,'coil2000','MAUT2','Nominal'
298,'coil2000','MAUT0','Nominal'
298,'coil2000','MZFONDS','Nominal'
298,'coil2000','MZPART','Nominal'
298,'coil2000','MINKM30','Nominal'
298,'coil2000','MINK3045','Nominal'
298,'coil2000','MINK4575','Nominal'
298,'coil2000','MINK7512','Nominal'
298,'coil2000','MINK123M','Nominal'
298,'coil2000','MINKGEM','Nominal'
298,'coil2000','MKOOPKLA','Nominal'
298,'coil2000','PWAPART','Nominal'
298,'coil2000','PWABEDR','Nominal'
298,'coil2000','PWALAND','Nominal'
298,'coil2000','PPERSAUT','Nominal'
298,'coil2000','PBESAUT','Nominal'
298,'coil2000','PMOTSCO','Nominal'
298,'coil2000','PVRAAUT','Nominal'
298,'coil2000','PAANHANG','Nominal'
298,'coil2000','PTRACTOR','Nominal'
298,'coil2000','PWERKT','Nominal'
298,'coil2000','PBROM','Nominal'
298,'coil2000','PLEVEN','Nominal'
298,'coil2000','PPERSONG','Nominal'
298,'coil2000','PGEZONG','Nominal'
298,'coil2000','PWAOREG','Nominal'
298,'coil2000','PBRAND','Nominal'
298,'coil2000','PZEILPL','Nominal'
298,'coil2000','PPLEZIER','Nominal'
298,'coil2000','PFIETS','Nominal'
298,'coil2000','PINBOED','Nominal'
298,'coil2000','PBYSTAND','Nominal'
298,'coil2000','AWAPART','Nominal'
298,'coil2000','AWABEDR','Nominal'
298,'coil2000','AWALAND','Nominal'
298,'coil2000','APERSAUT','Nominal'
298,'coil2000','ABESAUT','Nominal'
298,'coil2000','AMOTSCO','Nominal'
298,'coil2000','AVRAAUT','Nominal'
298,'coil2000','AAANHANG','Nominal'
298,'coil2000','ATRACTOR','Nominal'
298,'coil2000','AWERKT','Nominal'
298,'coil2000','ABROM','Nominal'
298,'coil2000','ALEVEN','Nominal'
298,'coil2000','APERSONG','Nominal'
298,'coil2000','AGEZONG','Nominal'
298,'coil2000','AWAOREG','Nominal'
298,'coil2000','ABRAND','Nominal'
298,'coil2000','AZEILPL','Nominal'
298,'coil2000','APLEZIER','Nominal'
298,'coil2000','AFIETS','Nominal'
298,'coil2000','AINBOED','Nominal'
298,'coil2000','ABYSTAND','Nominal'
298,'coil2000','CARAVAN','Nominal'
338,'grub-damage','year_zone','Nominal'
338,'grub-damage','year','Nominal'
338,'grub-damage','strip','Nominal'
338,'grub-damage','pdk','Nominal'
338,'grub-damage','damage_rankRJT','Nominal'
338,'grub-damage','damage_rankALL','Nominal'
338,'grub-damage','dry_or_irr','Nominal'
338,'grub-damage','zone','Nominal'
338,'grub-damage','GG_new','Nominal'
339,'pasture','fertiliser','Nominal'
339,'pasture','slope','Numeric'
339,'pasture','aspect-dev-NW','Numeric'
339,'pasture','OlsenP','Numeric'
339,'pasture','MinN','Numeric'
339,'pasture','TS','Numeric'
339,'pasture','Ca-Mg','Numeric'
339,'pasture','LOM','Numeric'
339,'pasture','NFIX-mean','Numeric'
339,'pasture','Eworms-main-3','Numeric'
339,'pasture','Eworms-No-species','Nominal'
339,'pasture','KUnSat','Numeric'
339,'pasture','OM','Numeric'
339,'pasture','Air-Perm','Nominal'
339,'pasture','Porosity','Numeric'
339,'pasture','HFRG-pct-mean','Numeric'
339,'pasture','legume-yield','Numeric'
339,'pasture','OSPP-pct-mean','Numeric'
339,'pasture','Jan-Mar-mean-TDR','Numeric'
339,'pasture','Annual-Mean-Runoff','Numeric'
339,'pasture','root-surface-area','Numeric'
339,'pasture','Leaf-P','Numeric'
339,'pasture','pasture-prod-class','Nominal'
340,'squash-stored','site','Nominal'
340,'squash-stored','daf','Nominal'
340,'squash-stored','fruit','Numeric'
340,'squash-stored','weight','Numeric'
340,'squash-stored','storewt','Numeric'
340,'squash-stored','pene','Numeric'
340,'squash-stored','solids','Numeric'
340,'squash-stored','brix','Numeric'
340,'squash-stored','a*','Numeric'
340,'squash-stored','egdd','Nominal'
340,'squash-stored','fgdd','Nominal'
340,'squash-stored','groundspot_a*','Numeric'
340,'squash-stored','glucose','Numeric'
340,'squash-stored','fructose','Numeric'
340,'squash-stored','sucrose','Numeric'
340,'squash-stored','total','Numeric'
340,'squash-stored','glucose+fructose','Numeric'
340,'squash-stored','starch','Numeric'
340,'squash-stored','sweetness','Numeric'
340,'squash-stored','flavour','Numeric'
340,'squash-stored','dry/moist','Numeric'
340,'squash-stored','fibre','Numeric'
340,'squash-stored','heat_input_emerg','Numeric'
340,'squash-stored','heat_input_flower','Numeric'
340,'squash-stored','Acceptability','Nominal'
342,'squash-unstored','site','Nominal'
342,'squash-unstored','daf','Nominal'
342,'squash-unstored','fruit','Numeric'
342,'squash-unstored','weight','Numeric'
342,'squash-unstored','pene','Numeric'
342,'squash-unstored','solids','Numeric'
342,'squash-unstored','brix','Numeric'
342,'squash-unstored','a*','Numeric'
342,'squash-unstored','egdd','Nominal'
342,'squash-unstored','fgdd','Nominal'
342,'squash-unstored','groundspot_a*','Numeric'
342,'squash-unstored','glucose','Numeric'
342,'squash-unstored','fructose','Numeric'
342,'squash-unstored','sucrose','Numeric'
342,'squash-unstored','total','Numeric'
342,'squash-unstored','glucose+fructose','Numeric'
342,'squash-unstored','starch','Numeric'
342,'squash-unstored','sweetness','Numeric'
342,'squash-unstored','flavour','Numeric'
342,'squash-unstored','dry/moist','Numeric'
342,'squash-unstored','fibre','Numeric'
342,'squash-unstored','heat_input_emerg','Nominal'
342,'squash-unstored','heat_input_flower','Nominal'
342,'squash-unstored','Acceptability','Nominal'
373,'UNIX_user_data','history','Numeric'
373,'UNIX_user_data','session','other'
373,'UNIX_user_data','user','Nominal'
446,'prnn_crabs','sp','Nominal'
446,'prnn_crabs','sex','Nominal'
446,'prnn_crabs','index','Numeric'
446,'prnn_crabs','FL','Numeric'
446,'prnn_crabs','RW','Numeric'
446,'prnn_crabs','CL','Numeric'
446,'prnn_crabs','CW','Numeric'
446,'prnn_crabs','BD','Numeric'
455,'cars','name','Nominal'
455,'cars','mpg','Numeric'
455,'cars','cylinders','Nominal'
455,'cars','displacement','Numeric'
455,'cars','horsepower','Numeric'
455,'cars','weight','Numeric'
455,'cars','acceleration','Numeric'
455,'cars','model.year','Numeric'
455,'cars','origin','Nominal'
457,'prnn_cushings','Label','Nominal'
457,'prnn_cushings','Tetrahydrocortisone','Numeric'
457,'prnn_cushings','Pregnanetriol','Numeric'
457,'prnn_cushings','Type','Nominal'
472,'lupus','TIME','Numeric'
472,'lupus','STATUS','Nominal'
472,'lupus','DURATION','Numeric'
472,'lupus','LOG(1+DURATION)','Numeric'
481,'biomed','Observation_number','Nominal'
481,'biomed','Hospital_identification_number_for_blood_sample','Numeric'
481,'biomed','Age_of_patient','Numeric'
481,'biomed','Date_that_blood_sample_was_taken','Numeric'
481,'biomed','ml','Numeric'
481,'biomed','m2','Numeric'
481,'biomed','m3','Numeric'
481,'biomed','m4','Numeric'
481,'biomed','class','Nominal'
486,'papir_1','response_1','Numeric'
486,'papir_1','response_2','Numeric'
486,'papir_1','response_3','Numeric'
486,'papir_1','response_4','Numeric'
486,'papir_1','response_5','Numeric'
486,'papir_1','response_6','Numeric'
486,'papir_1','response_7','Numeric'
486,'papir_1','response_8','Numeric'
486,'papir_1','response_9','Numeric'
486,'papir_1','response_10','Numeric'
486,'papir_1','response_11','Numeric'
486,'papir_1','response_12','Numeric'
486,'papir_1','response_13','Numeric'
486,'papir_1','x1','Nominal'
486,'papir_1','x2','Nominal'
486,'papir_1','x3','Nominal'
486,'papir_1','x1**2','Nominal'
486,'papir_1','x2**2','Nominal'
486,'papir_1','x3**2','Nominal'
486,'papir_1','x1*x2','Nominal'
486,'papir_1','x2*x3','Nominal'
486,'papir_1','x3*x2','Nominal'
487,'papir_2','response_1','Numeric'
487,'papir_2','response_2','Numeric'
487,'papir_2','response_3','Numeric'
487,'papir_2','response_4','Numeric'
487,'papir_2','response_5','Numeric'
487,'papir_2','response_6','Numeric'
487,'papir_2','response_7','Numeric'
487,'papir_2','response_8','Numeric'
487,'papir_2','response_9','Numeric'
487,'papir_2','response_10','Numeric'
487,'papir_2','response_11','Numeric'
487,'papir_2','response_12','Numeric'
487,'papir_2','response_13','Numeric'
487,'papir_2','response_14','Numeric'
487,'papir_2','response_15','Numeric'
487,'papir_2','response_16','Numeric'
487,'papir_2','response_17','Numeric'
487,'papir_2','response_18','Numeric'
487,'papir_2','response_19','Numeric'
487,'papir_2','response_20','Numeric'
487,'papir_2','response_21','Numeric'
487,'papir_2','response_22','Numeric'
487,'papir_2','response_23','Numeric'
487,'papir_2','response_24','Numeric'
487,'papir_2','response_25','Numeric'
487,'papir_2','response_26','Numeric'
487,'papir_2','response_27','Numeric'
487,'papir_2','response_28','Numeric'
487,'papir_2','response_29','Numeric'
487,'papir_2','response_30','Numeric'
487,'papir_2','response_31','Numeric'
487,'papir_2','response_32','Numeric'
487,'papir_2','x1','Numeric'
487,'papir_2','x2','Numeric'
487,'papir_2','x3','Numeric'
487,'papir_2','x1**2','Numeric'
487,'papir_2','x2**2','Numeric'
487,'papir_2','x3**2','Numeric'
487,'papir_2','x1*x2','Numeric'
487,'papir_2','x2*x3','Numeric'
487,'papir_2','x3*x2','Numeric'
495,'baseball-pitcher','pitchers_name','Nominal'
495,'baseball-pitcher','players_team_at_the_end_of_in_1986','Nominal'
495,'baseball-pitcher','players_league_at_the_end_of_1986','Nominal'
495,'baseball-pitcher','number_of_wins_in_1986','Numeric'
495,'baseball-pitcher','number_of_losses_in_1986','Numeric'
495,'baseball-pitcher','earned_run_average_in_1986','Numeric'
495,'baseball-pitcher','number_of_games_in_1986','Numeric'
495,'baseball-pitcher','number_of_innings_pitched_in_1986','Numeric'
495,'baseball-pitcher','number_of_saves_in_1986','Numeric'
495,'baseball-pitcher','number_of_years_in_the_major_leagues','Numeric'
495,'baseball-pitcher','number_of_wins_during_his_career','Numeric'
495,'baseball-pitcher','number_of_losses_during_his_career','Numeric'
495,'baseball-pitcher','earned_run_average_during_his_career','Numeric'
495,'baseball-pitcher','number_of_games_during_his_career','Numeric'
495,'baseball-pitcher','number_of_innings_pitched_during_his_career','Numeric'
495,'baseball-pitcher','number_of_saves_during_his_career','Numeric'
495,'baseball-pitcher','1987_annual_salary_on_opening_day_in_thousands_of_dollars','Numeric'
495,'baseball-pitcher','players_league_at_the_beginning_of_1987','Nominal'
495,'baseball-pitcher','players_team_at_the_beginning_of_1987','Nominal'
508,'nflpass','Passing_Attempts','Numeric'
508,'nflpass','Passing_Completions','Numeric'
508,'nflpass','Passing_Yards','Numeric'
508,'nflpass','Touchdowns_by_Passing','Numeric'
508,'nflpass','Interceptions','Numeric'
508,'nflpass','NFL_Rating','Numeric'
508,'nflpass','Name_of_NFL_Player','Nominal'
509,'places','Climate_and_Terrain','Numeric'
509,'places','Housing','Numeric'
509,'places','Health_Care_and_Environment','Numeric'
509,'places','Crime','Numeric'
509,'places','Transportation','Numeric'
509,'places','Education','Numeric'
509,'places','The_Arts','Numeric'
509,'places','Recreation','Numeric'
509,'places','Economics','Numeric'
509,'places','Place','Nominal'
512,'balloon','id','Numeric'
512,'balloon','raw','Numeric'
512,'balloon','residual','Numeric'
515,'baseball-team','league','Nominal'
515,'baseball-team','division','Nominal'
515,'baseball-team','position_in_final_league_standings_in_1986','Nominal'
515,'baseball-team','team','Nominal'
515,'baseball-team','number_of_wins_in_1986','Numeric'
515,'baseball-team','number_of_losses_in_1986','Numeric'
515,'baseball-team','attendance_for_home_games_in_1986','Numeric'
515,'baseball-team','attendance_for_away_games_in_1986','Numeric'
515,'baseball-team','1987_average_salary','Numeric'
516,'pbcseq','case_number','Numeric'
516,'pbcseq','number_of_days','Numeric'
516,'pbcseq','status','Nominal'
516,'pbcseq','drug','Nominal'
516,'pbcseq','age','Numeric'
516,'pbcseq','sex','Nominal'
516,'pbcseq','day','Nominal'
516,'pbcseq','presence_of_asictes','Nominal'
516,'pbcseq','presence_of_hepatomegaly','Nominal'
516,'pbcseq','presence_of_spiders','Nominal'
516,'pbcseq','presence_of_edema','Nominal'
516,'pbcseq','serum_bilirubin','Numeric'
516,'pbcseq','serum_cholesterol','Numeric'
516,'pbcseq','albumin','Numeric'
516,'pbcseq','alkaline_phosphatase','Numeric'
516,'pbcseq','SGOT','Numeric'
516,'pbcseq','platelets','Numeric'
516,'pbcseq','prothrombin_time','Numeric'
516,'pbcseq','histologic_stage_of_disease','Nominal'
522,'pm10','pm10_concentration','Numeric'
522,'pm10','cars_per_hour','Numeric'
522,'pm10','temperature_at_2m','Numeric'
522,'pm10','wind_speed','Numeric'
522,'pm10','temperature_diff_2m_25m','Numeric'
522,'pm10','wind_direction','Numeric'
522,'pm10','hour_of_day','Numeric'
522,'pm10','day','Numeric'
524,'pbc','case_number','Numeric'
524,'pbc','number_of_days','Numeric'
524,'pbc','status','Nominal'
524,'pbc','drug','Nominal'
524,'pbc','age','Numeric'
524,'pbc','sex','Nominal'
524,'pbc','presence_of_asictes','Nominal'
524,'pbc','presence_of_hepatomegaly','Nominal'
524,'pbc','presence_of_spiders','Nominal'
524,'pbc','presence_of_edema','Nominal'
524,'pbc','serum_bilirubin','Numeric'
524,'pbc','serum_cholesterol','Numeric'
524,'pbc','albumin','Numeric'
524,'pbc','urine_copper','Numeric'
524,'pbc','alkaline_phosphatase','Numeric'
524,'pbc','SGOT','Numeric'
524,'pbc','triglicerides','Numeric'
524,'pbc','platelets','Numeric'
524,'pbc','prothrombin_time','Numeric'
524,'pbc','histologic_stage_of_disease','Nominal'
525,'baseball-hitter','hitters_name','Nominal'
525,'baseball-hitter','number_of_times_at_bat_in_1986','Numeric'
525,'baseball-hitter','number_of_hits_in_1986','Numeric'
525,'baseball-hitter','number_of_home_runs_in_1986','Numeric'
525,'baseball-hitter','number_of_runs_in_1986','Numeric'
525,'baseball-hitter','number_of_runs_batted_in_in_1986','Numeric'
525,'baseball-hitter','number_of_walks_in_1986','Numeric'
525,'baseball-hitter','number_of_years_in_the_major_leagues','Numeric'
525,'baseball-hitter','number_of_times_at_bat_during_his_career','Numeric'
525,'baseball-hitter','number_of_hits_during_his_career','Numeric'
525,'baseball-hitter','number_of_home_runs_during_his_career','Numeric'
525,'baseball-hitter','number_of_runs_during_his_career','Numeric'
525,'baseball-hitter','number_of_runs_batted_in_during_his_career','Numeric'
525,'baseball-hitter','number_of_walks_during_his_career','Numeric'
525,'baseball-hitter','players_league_at_the_end_of_1986','Nominal'
525,'baseball-hitter','players_division_at_the_end_of_1986','Nominal'
525,'baseball-hitter','players_team_at_the_end_of_1986','Nominal'
525,'baseball-hitter','players_position(s)_in_1986','Nominal'
525,'baseball-hitter','number_of_put_outs_in_1986','Numeric'
525,'baseball-hitter','number_of_assists_in_1986','Numeric'
525,'baseball-hitter','number_of_errors_in_1986','Numeric'
525,'baseball-hitter','1987_annual_salary_on_opening_day_in_thousands_of_dollars','Numeric'
525,'baseball-hitter','players_league_at_the_beginning_of_1987','Nominal'
525,'baseball-hitter','players_team_at_the_beginning_of_1987','Nominal'
526,'analcatdata_seropositive','Age','Numeric'
526,'analcatdata_seropositive','Disease','Nominal'
526,'analcatdata_seropositive','Positive','Numeric'
526,'analcatdata_seropositive','Total','Numeric'
528,'humandevel','rank','Numeric'
528,'humandevel','country','Nominal'
528,'humandevel','hdi','Numeric'
528,'humandevel','gnp_per_capita','Numeric'
531,'boston','CRIM','Numeric'
531,'boston','ZN','Numeric'
531,'boston','INDUS','Numeric'
531,'boston','CHAS','Nominal'
531,'boston','NOX','Numeric'
531,'boston','RM','Numeric'
531,'boston','AGE','Numeric'
531,'boston','DIS','Numeric'
531,'boston','RAD','Nominal'
531,'boston','TAX','Numeric'
531,'boston','PTRATIO','Numeric'
531,'boston','B','Numeric'
531,'boston','LSTAT','Numeric'
531,'boston','MEDV','Numeric'
547,'no2','no2_concentration','Numeric'
547,'no2','cars_per_hour','Numeric'
547,'no2','temperature_at_2m','Numeric'
547,'no2','wind_speed','Numeric'
547,'no2','temperature_diff_2m_25m','Numeric'
